payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
7.70,-101.00,-10.00,0.00,15.00,18.00,9.13,152.96,12000.00,10517.89,0.88,6749.00,12.00,1845.00,11.70,20.64,6.75,1052.97,7.61
4.05,-88.00,-9.00,2.00,6.00,13.00,18.90,81.00,100000.00,42320.88,0.42,1714.00,100.00,1845.00,1.80,5.53,1.71,1052.97,1.26
3.50,-76.00,-6.00,27.00,11.00,6.00,20.71,70.00,52000.00,20086.82,0.39,1352.00,52.00,1845.00,1.44,6.03,1.35,1052.97,2.66
3.55,-66.00,-7.00,19.00,15.00,3.00,19.94,71.01,27000.00,10830.38,0.40,1424.00,27.00,1845.00,1.31,-7.31,1.42,1052.97,4.92
2.95,-73.00,-7.00,16.00,15.00,1.00,25.74,58.99,34000.00,10568.77,0.31,917.00,34.00,1845.00,0.86,0.00,0.92,1052.97,5.05
4.00,-73.00,-6.00,14.00,15.00,4.00,18.72,80.00,26000.00,11108.44,0.43,1709.00,26.00,1845.00,1.91,8.65,1.71,1052.97,4.80
6.40,-93.00,-8.00,4.00,12.00,13.00,10.56,128.00,23000.00,17418.80,0.76,4846.99,23.00,1845.00,6.72,16.23,4.85,1052.97,3.06
4.30,-90.00,-10.00,4.00,10.00,10.00,6.02,86.00,18000.00,23927.34,1.33,5716.00,18.00,1845.00,6.63,11.98,5.72,1052.97,3.34
4.85,-89.00,-11.00,26.00,11.00,7.00,6.87,97.00,17000.00,19804.06,1.16,5650.00,17.00,1845.00,7.46,15.30,5.65,1052.97,4.04
6.20,-96.00,-9.00,1.00,15.00,6.00,24.57,124.00,33000.00,10746.25,0.33,2019.00,33.00,1845.00,3.35,19.83,2.02,1052.97,4.96
3.40,-87.00,-6.00,31.00,12.00,5.00,25.33,68.00,54000.00,17057.57,0.32,1074.00,54.00,1845.00,1.21,10.11,1.07,1052.97,3.13
