payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-86.00,-5.00,15.00,11.00,7.00,9.80,11.52,25000.00,20409.02,0.82,449.00,25.00,1720.00,0.00,0.00,0.45,870.40,1.96
0.55,-83.00,-5.00,16.00,11.00,3.00,9.32,11.04,23000.00,19738.11,0.86,472.00,23.00,1720.00,0.00,0.00,0.47,870.40,2.03
0.50,-80.00,-5.00,27.00,15.00,3.00,7.09,10.09,9000.00,10151.96,1.13,564.00,9.00,1720.00,0.00,0.00,0.56,870.40,3.94
0.55,-80.00,-5.00,26.00,15.00,3.00,7.56,10.99,10000.00,10581.77,1.06,582.00,10.00,1720.00,0.00,0.00,0.58,870.40,3.78
0.50,-90.00,-7.00,16.00,9.00,3.00,6.75,10.03,24000.00,28463.88,1.19,593.00,24.00,1720.00,0.00,0.00,0.59,870.40,1.41
0.50,-100.00,-9.00,4.00,9.00,3.00,6.22,10.08,22000.00,28291.91,1.29,643.00,22.00,1720.00,0.00,0.00,0.64,870.40,1.41
0.55,-99.00,-9.00,11.00,15.00,9.00,6.89,10.96,9000.00,10456.32,1.16,639.00,9.00,1720.00,0.00,0.00,0.64,870.40,3.83
0.55,-100.00,-11.00,5.00,7.00,9.00,6.95,11.03,16000.00,18414.48,1.15,633.00,16.00,1720.00,0.00,0.00,0.63,870.40,2.17
0.50,-98.00,-8.00,7.00,7.00,7.00,6.64,9.98,15000.00,18059.94,1.20,602.00,15.00,1720.00,0.00,0.00,0.60,870.40,2.21
0.55,-101.00,-9.00,7.00,8.00,7.00,7.39,10.93,33000.00,35699.85,1.08,595.00,33.00,1720.00,0.00,0.00,0.59,870.40,1.12
0.50,-90.00,-9.00,8.00,15.00,7.00,5.57,10.12,7000.00,10051.97,1.44,718.00,7.00,1720.00,0.00,0.00,0.72,870.40,3.98
0.50,-90.00,-9.00,3.00,12.00,5.00,9.46,9.75,20000.00,16919.94,0.85,423.00,20.00,1720.00,0.00,0.00,0.42,870.40,2.36
0.50,-90.00,-9.00,5.00,12.00,5.00,8.51,10.01,19000.00,17859.93,0.94,470.00,19.00,1720.00,0.00,0.00,0.47,870.40,2.24
0.55,-90.00,-10.00,0.00,6.00,5.00,6.73,11.18,48000.00,57076.18,1.19,654.00,48.00,1720.00,0.00,0.00,0.65,870.40,0.70
0.50,-90.00,-10.00,7.00,9.00,5.00,9.43,9.76,33000.00,27983.89,0.85,424.00,33.00,1720.00,0.00,0.00,0.42,870.40,1.43
0.50,-82.00,-7.00,8.00,10.00,5.00,9.80,10.01,30000.00,24479.90,0.82,408.00,30.00,1720.00,0.00,0.00,0.41,870.40,1.63
0.50,-89.00,-11.00,4.00,7.00,5.00,8.28,10.06,19000.00,18353.92,0.97,483.00,19.00,1720.00,0.00,0.00,0.48,870.40,2.18
