payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-85.00,-5.00,23.00,12.00,7.00,6.37,12.06,14000.00,17589.02,1.26,691.00,14.00,1720.00,0.00,0.00,0.69,937.05,2.27
0.55,-83.00,-6.00,22.00,13.00,4.00,10.12,10.44,19000.00,15027.19,0.79,435.00,19.00,1720.00,0.00,0.00,0.43,937.05,2.66
0.50,-80.00,-5.00,27.00,15.00,4.00,9.66,10.00,13000.00,10763.96,0.83,414.00,13.00,1720.00,0.00,0.00,0.41,937.05,3.72
0.55,-81.00,-5.00,23.00,15.00,4.00,7.99,11.17,11000.00,11019.96,1.00,551.00,11.00,1720.00,0.00,0.00,0.55,937.05,3.63
0.50,-78.00,-5.00,22.00,15.00,4.00,8.60,9.86,12000.00,11159.96,0.93,465.00,12.00,1720.00,0.00,0.00,0.47,937.05,3.58
0.50,-80.00,-5.00,27.00,15.00,4.00,8.53,10.01,12000.00,11255.95,0.94,469.00,12.00,1720.00,0.00,0.00,0.47,937.05,3.55
0.50,-79.00,-6.00,27.00,15.00,4.00,8.57,10.00,12000.00,11207.96,0.93,467.00,12.00,1720.00,0.00,0.00,0.47,937.05,3.57
0.50,-89.00,-6.00,10.00,14.00,4.00,7.14,10.11,12000.00,13439.96,1.12,560.00,12.00,1720.00,0.00,0.00,0.56,937.05,2.98
0.55,-99.00,-9.00,1.00,9.00,4.00,8.49,11.02,30000.00,28254.44,0.94,518.00,30.00,1720.00,0.00,0.00,0.52,937.05,1.42
0.50,-100.00,-7.00,8.00,11.00,10.00,8.64,9.88,22000.00,20371.93,0.93,463.00,22.00,1720.00,0.00,0.00,0.46,937.05,1.96
0.50,-95.00,-6.00,10.00,15.00,10.00,4.81,10.35,7000.00,11633.95,1.66,831.00,7.00,1720.00,0.00,0.00,0.83,937.05,3.44
0.50,-104.00,-9.00,6.00,6.00,11.00,5.70,9.91,41000.00,57563.75,1.40,702.00,41.00,1720.00,0.00,0.00,0.70,937.05,0.69
0.50,-99.00,-9.00,6.00,6.00,8.00,4.16,10.24,30000.00,57659.74,1.92,961.00,30.00,1720.00,0.00,0.00,0.96,937.05,0.69
0.50,-104.00,-9.00,6.00,7.00,8.00,6.16,9.71,14000.00,18171.94,1.30,649.00,14.00,1720.00,0.00,0.00,0.65,937.05,2.20
0.50,-92.00,-9.00,13.00,13.00,8.00,3.96,10.44,7000.00,14125.93,2.02,1009.00,7.00,1720.00,0.00,0.00,1.01,937.05,2.83
0.50,-91.00,-11.00,11.00,6.00,8.00,5.48,9.62,39000.00,56939.81,1.46,730.00,39.00,1720.00,0.00,0.00,0.73,937.05,0.70
0.50,-88.00,-8.00,7.00,6.00,7.00,5.62,9.98,39000.00,55535.78,1.42,712.00,39.00,1720.00,0.00,0.00,0.71,937.05,0.72
0.50,-88.00,-9.00,5.00,13.00,7.00,8.73,9.74,16000.00,14655.94,0.92,458.00,16.00,1720.00,0.00,0.00,0.46,937.05,2.73
0.50,-88.00,-8.00,3.00,11.00,7.00,8.23,10.03,21000.00,20411.93,0.97,486.00,21.00,1720.00,0.00,0.00,0.49,937.05,1.96
0.50,-90.00,-10.00,2.00,6.00,7.00,7.42,10.06,53000.00,57133.77,1.08,539.00,53.00,1720.00,0.00,0.00,0.54,937.05,0.70
0.50,-88.00,-9.00,2.00,7.00,7.00,6.23,10.12,15000.00,19259.94,1.28,642.00,15.00,1720.00,0.00,0.00,0.64,937.05,2.08
0.50,-83.00,-11.00,2.00,9.00,7.00,6.25,9.96,22000.00,28159.91,1.28,640.00,22.00,1720.00,0.00,0.00,0.64,937.05,1.42
0.50,-94.00,-8.00,-4.00,6.00,10.00,8.26,9.86,59000.00,57111.81,0.97,484.00,59.00,1720.00,0.00,0.00,0.48,937.05,0.70
0.50,-99.00,-7.00,7.00,9.00,16.00,8.47,9.97,30000.00,28319.89,0.94,472.00,30.00,1720.00,0.00,0.00,0.47,937.05,1.41
0.50,-101.00,-9.00,12.00,8.00,16.00,8.00,10.03,35000.00,34999.87,1.00,500.00,35.00,1720.00,0.00,0.00,0.50,937.05,1.14
0.50,-96.00,-9.00,4.00,7.00,16.00,8.15,10.03,19000.00,18657.93,0.98,491.00,19.00,1720.00,0.00,0.00,0.49,937.05,2.14
0.50,-100.00,-10.00,3.00,6.00,15.00,8.13,9.95,59000.00,58055.80,0.98,492.00,59.00,1720.00,0.00,0.00,0.49,937.05,0.69
0.50,-92.00,-6.00,11.00,7.00,6.00,7.22,10.09,17000.00,18835.94,1.11,554.00,17.00,1720.00,0.00,0.00,0.55,937.05,2.12
0.50,-97.00,-9.00,6.00,6.00,12.00,8.16,9.93,59000.00,57819.75,0.98,490.00,59.00,1720.00,0.00,0.00,0.49,937.05,0.69
0.50,-87.00,-6.00,10.00,9.00,4.00,8.60,9.96,30000.00,27899.90,0.93,465.00,30.00,1720.00,0.00,0.00,0.47,937.05,1.43
0.50,-87.00,-6.00,7.00,7.00,4.00,9.39,9.98,22000.00,18743.92,0.85,426.00,22.00,1720.00,0.00,0.00,0.43,937.05,2.13
0.50,-88.00,-7.00,5.00,7.00,4.00,9.59,9.97,22000.00,18347.94,0.83,417.00,22.00,1720.00,0.00,0.00,0.42,937.05,2.18
0.50,-88.00,-6.00,6.00,7.00,4.00,9.95,9.97,23000.00,18491.92,0.80,402.00,23.00,1720.00,0.00,0.00,0.40,937.05,2.16
0.50,-86.00,-6.00,10.00,10.00,11.00,8.60,10.11,26000.00,24179.92,0.93,465.00,26.00,1720.00,0.00,0.00,0.47,937.05,1.65
0.50,-95.00,-10.00,8.00,7.00,4.00,6.55,10.11,15000.00,18329.93,1.22,611.00,15.00,1720.00,0.00,0.00,0.61,937.05,2.18
0.50,-93.00,-10.00,9.00,7.00,4.00,9.30,9.85,21000.00,18059.93,0.86,430.00,21.00,1720.00,0.00,0.00,0.43,937.05,2.21
0.50,-82.00,-5.00,23.00,11.00,4.00,9.50,9.98,24000.00,20207.93,0.84,421.00,24.00,1720.00,0.00,0.00,0.42,937.05,1.98
0.50,-92.00,-7.00,13.00,9.00,4.00,8.47,10.06,30000.00,28319.89,0.94,472.00,30.00,1720.00,0.00,0.00,0.47,937.05,1.41
0.50,-91.00,-8.00,12.00,8.00,9.00,9.98,9.91,43000.00,34485.87,0.80,401.00,43.00,1720.00,0.00,0.00,0.40,937.05,1.16
0.50,-99.00,-7.00,13.00,9.00,9.00,8.66,10.06,31000.00,28643.90,0.92,462.00,31.00,1720.00,0.00,0.00,0.46,937.05,1.40
0.50,-96.00,-7.00,10.00,8.00,7.00,9.28,9.99,40000.00,34479.86,0.86,431.00,40.00,1720.00,0.00,0.00,0.43,937.05,1.16
0.50,-96.00,-7.00,4.00,8.00,7.00,6.47,10.17,28000.00,34607.85,1.24,618.00,28.00,1720.00,0.00,0.00,0.62,937.05,1.16
0.50,-101.00,-10.00,2.00,9.00,7.00,8.21,9.89,29000.00,28245.90,0.97,487.00,29.00,1720.00,0.00,0.00,0.49,937.05,1.42
0.50,-109.00,-14.00,-5.00,7.00,7.00,7.78,10.00,18000.00,18503.93,1.03,514.00,18.00,1720.00,0.00,0.00,0.51,937.05,2.16
0.50,-99.00,-9.00,2.00,9.00,7.00,9.35,9.92,33000.00,28247.89,0.86,428.00,33.00,1720.00,0.00,0.00,0.43,937.05,1.42
0.50,-91.00,-5.00,19.00,9.00,11.00,7.87,10.07,28000.00,28447.88,1.02,508.00,28.00,1720.00,0.00,0.00,0.51,937.05,1.41
0.50,-90.00,-8.00,16.00,11.00,11.00,7.23,10.07,18000.00,19907.93,1.11,553.00,18.00,1720.00,0.00,0.00,0.55,937.05,2.01
0.50,-98.00,-8.00,4.00,9.00,7.00,8.66,9.88,31000.00,28643.90,0.92,462.00,31.00,1720.00,0.00,0.00,0.46,937.05,1.40
0.50,-100.00,-8.00,10.00,7.00,7.00,8.85,10.02,21000.00,18983.93,0.90,452.00,21.00,1720.00,0.00,0.00,0.45,937.05,2.11
0.50,-91.00,-6.00,12.00,15.00,7.00,8.44,9.98,11000.00,10427.96,0.95,474.00,11.00,1720.00,0.00,0.00,0.47,937.05,3.84
0.50,-82.00,-5.00,23.00,10.00,6.00,8.93,10.01,27000.00,24191.90,0.90,448.00,27.00,1720.00,0.00,0.00,0.45,937.05,1.65
0.50,-82.00,-5.00,24.00,11.00,6.00,9.95,9.94,25000.00,20099.92,0.80,402.00,25.00,1720.00,0.00,0.00,0.40,937.05,1.99
0.50,-83.00,-5.00,13.00,11.00,6.00,8.00,10.10,20000.00,19999.93,1.00,500.00,20.00,1720.00,0.00,0.00,0.50,937.05,2.00
0.50,-80.00,-8.00,25.00,14.00,6.00,10.23,9.89,17000.00,13293.97,0.78,391.00,17.00,1720.00,0.00,0.00,0.39,937.05,3.01
0.50,-90.00,-10.00,11.00,10.00,6.00,7.12,10.19,22000.00,24727.92,1.12,562.00,22.00,1720.00,0.00,0.00,0.56,937.05,1.62
0.55,-94.00,-10.00,10.00,9.00,6.00,9.11,10.92,32000.00,28101.70,0.88,483.00,32.00,1720.00,0.00,0.00,0.48,937.05,1.42
0.50,-95.00,-9.00,8.00,8.00,6.00,9.22,9.95,40000.00,34719.85,0.87,434.00,40.00,1720.00,0.00,0.00,0.43,937.05,1.15
0.50,-94.00,-9.00,8.00,10.00,6.00,7.78,10.10,24000.00,24671.91,1.03,514.00,24.00,1720.00,0.00,0.00,0.51,937.05,1.62
0.50,-94.00,-10.00,5.00,11.00,6.00,6.41,10.09,16000.00,19967.93,1.25,624.00,16.00,1720.00,0.00,0.00,0.62,937.05,2.00
0.50,-96.00,-10.00,3.00,7.00,6.00,6.54,10.01,15000.00,18359.94,1.22,612.00,15.00,1720.00,0.00,0.00,0.61,937.05,2.18
0.50,-101.00,-15.00,0.00,3.00,6.00,8.18,9.84,100000.00,97799.63,0.98,489.00,100.00,1720.00,0.00,0.00,0.49,937.05,0.41
0.50,-100.00,-8.00,6.00,9.00,13.00,8.02,10.02,28000.00,27943.90,1.00,499.00,28.00,1720.00,0.00,0.00,0.50,937.05,1.43
0.50,-101.00,-10.00,2.00,9.00,13.00,6.64,10.10,23000.00,27691.91,1.20,602.00,23.00,1720.00,0.00,0.00,0.60,937.05,1.44
0.50,-102.00,-11.00,-3.00,8.00,14.00,9.15,9.85,40000.00,34959.88,0.87,437.00,40.00,1720.00,0.00,0.00,0.44,937.05,1.14
0.50,-97.00,-7.00,-2.00,6.00,20.00,7.95,10.06,57000.00,57341.76,1.01,503.00,57.00,1720.00,0.00,0.00,0.50,937.05,0.70
0.50,-101.00,-11.00,-2.00,6.00,20.00,6.41,10.10,46000.00,57407.79,1.25,624.00,46.00,1720.00,0.00,0.00,0.62,937.05,0.70
0.50,-104.00,-15.00,-5.00,4.00,9.00,5.06,10.17,68000.00,107439.60,1.58,790.00,68.00,1720.00,0.00,0.00,0.79,937.05,0.37
0.50,-87.00,-7.00,9.00,8.00,8.00,9.24,9.62,40000.00,34639.87,0.87,433.00,40.00,1720.00,0.00,0.00,0.43,937.05,1.15
0.50,-91.00,-8.00,6.00,7.00,8.00,8.99,10.05,21000.00,18689.93,0.89,445.00,21.00,1720.00,0.00,0.00,0.45,937.05,2.14
0.50,-90.00,-8.00,5.00,6.00,8.00,8.89,9.99,62000.00,55799.80,0.90,450.00,62.00,1720.00,0.00,0.00,0.45,937.05,0.72
0.50,-92.00,-10.00,-1.00,5.00,8.00,8.49,10.01,81000.00,76301.72,0.94,471.00,81.00,1720.00,0.00,0.00,0.47,937.05,0.52
0.50,-93.00,-9.00,4.00,9.00,8.00,5.65,10.25,20000.00,28319.89,1.42,708.00,20.00,1720.00,0.00,0.00,0.71,937.05,1.41
0.50,-91.00,-8.00,7.00,6.00,8.00,8.28,9.77,59000.00,56993.75,0.97,483.00,59.00,1720.00,0.00,0.00,0.48,937.05,0.70
0.50,-89.00,-7.00,10.00,11.00,8.00,6.54,10.17,17000.00,20807.93,1.22,612.00,17.00,1720.00,0.00,0.00,0.61,937.05,1.92
0.55,-87.00,-7.00,12.00,9.00,8.00,9.34,10.81,33000.00,28259.90,0.86,471.00,33.00,1720.00,0.00,0.00,0.47,937.05,1.42
0.50,-82.00,-6.00,32.00,15.00,2.00,9.80,9.96,13000.00,10607.96,0.82,408.00,13.00,1720.00,0.00,0.00,0.41,937.05,3.77
0.50,-69.00,-5.00,27.00,15.00,2.00,10.31,9.97,14000.00,10863.98,0.78,388.00,14.00,1720.00,0.00,0.00,0.39,937.05,3.68
0.50,-82.00,-5.00,22.00,13.00,2.00,9.78,10.02,18000.00,14723.94,0.82,409.00,18.00,1720.00,0.00,0.00,0.41,937.05,2.72
0.50,-83.00,-5.00,27.00,15.00,2.00,9.57,10.02,13000.00,10867.96,0.84,418.00,13.00,1720.00,0.00,0.00,0.42,937.05,3.68
0.50,-84.00,-6.00,24.00,15.00,2.00,9.59,10.00,13000.00,10841.96,0.83,417.00,13.00,1720.00,0.00,0.00,0.42,937.05,3.69
