payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-103.00,-10.00,7.00,10.00,7.00,3.61,12.28,11000.00,24379.91,2.22,1219.00,11.00,1720.00,0.00,0.00,1.22,683.04,1.64
0.55,-106.00,-10.00,4.00,8.00,9.00,7.17,10.35,32000.00,35723.51,1.12,614.00,32.00,1720.00,0.00,0.00,0.61,683.04,1.12
0.55,-103.00,-11.00,-3.00,6.00,9.00,5.07,11.24,37000.00,58325.24,1.58,867.00,37.00,1720.00,0.00,0.00,0.87,683.04,0.69
0.50,-105.00,-9.00,18.00,7.00,13.00,3.31,10.42,8000.00,19359.91,2.42,1210.00,8.00,1720.00,0.00,0.00,1.21,683.04,2.07
0.50,-108.00,-8.00,9.00,8.00,6.00,3.52,9.88,16000.00,36351.86,2.27,1136.00,16.00,1720.00,0.00,0.00,1.14,683.04,1.10
0.55,-108.00,-9.00,3.00,10.00,6.00,7.79,11.00,24000.00,24654.45,1.03,565.00,24.00,1720.00,0.00,0.00,0.56,683.04,1.62
0.50,-77.00,-5.00,27.00,15.00,7.00,7.75,9.36,10000.00,10319.96,1.03,516.00,10.00,900.00,0.00,0.00,0.52,683.04,3.88
0.50,-71.00,-7.00,30.00,14.00,7.00,7.46,10.00,12000.00,12863.94,1.07,536.00,12.00,900.00,0.00,0.00,0.54,683.04,3.11
0.55,-60.00,-5.00,33.00,15.00,7.00,7.61,11.06,10000.00,10509.05,1.05,578.00,10.00,900.00,0.00,0.00,0.58,683.04,3.81
0.55,-65.00,-8.00,23.00,15.00,7.00,5.37,11.25,7000.00,10423.59,1.49,819.00,7.00,900.00,0.00,0.00,0.82,683.04,3.84
0.50,-64.00,-5.00,20.00,15.00,1.00,10.39,9.55,14000.00,10779.91,0.77,385.00,14.00,900.00,0.00,0.00,0.38,683.04,7.42
0.50,-66.00,-5.00,27.00,13.00,1.00,9.64,10.04,18000.00,14939.94,0.83,415.00,18.00,900.00,0.00,0.00,0.42,683.04,5.35
0.50,-78.00,-5.00,10.00,15.00,1.00,8.79,10.02,12000.00,10919.96,0.91,455.00,12.00,900.00,0.00,0.00,0.46,683.04,7.33
0.50,-94.00,-7.00,8.00,11.00,1.00,3.37,10.75,9000.00,21365.94,2.37,1187.00,9.00,900.00,0.00,0.00,1.19,683.04,3.74
0.55,-89.00,-6.00,16.00,15.00,11.00,7.96,10.53,11000.00,11059.96,1.01,553.00,11.00,900.00,0.00,0.00,0.55,683.04,7.23
0.55,-75.00,-6.00,18.00,13.00,11.00,7.22,11.06,14000.00,15501.75,1.11,609.00,14.00,900.00,0.00,0.00,0.61,683.04,5.16
0.55,-82.00,-6.00,20.00,12.00,11.00,7.46,10.96,16000.00,17163.56,1.07,590.00,16.00,900.00,0.00,0.00,0.59,683.04,4.66
0.50,-70.00,-6.00,34.00,12.00,11.00,7.52,9.97,16000.00,17023.93,1.06,532.00,16.00,900.00,0.00,0.00,0.53,683.04,4.70
0.55,-63.00,-5.00,15.00,9.00,1.00,8.15,11.00,29000.00,28472.62,0.98,540.00,29.00,900.00,0.00,0.00,0.54,683.04,2.81
0.50,-72.00,-6.00,7.00,12.00,1.00,7.39,9.99,16000.00,17311.94,1.08,541.00,16.00,900.00,0.00,0.00,0.54,683.04,4.62
0.50,-67.00,-7.00,10.00,15.00,1.00,6.81,10.04,9000.00,10565.95,1.17,587.00,9.00,900.00,0.00,0.00,0.59,683.04,7.57
0.50,-76.00,-5.00,25.00,15.00,1.00,8.71,9.88,12000.00,11015.96,0.92,459.00,12.00,900.00,0.00,0.00,0.46,683.04,7.26
0.50,-79.00,-6.00,25.00,12.00,1.00,6.62,10.15,14000.00,16911.94,1.21,604.00,14.00,900.00,0.00,0.00,0.60,683.04,4.73
