payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-103.00,-11.00,7.00,7.00,6.00,5.67,11.01,13000.00,18329.93,1.41,705.00,13.00,1720.00,0.00,0.00,0.71,737.09,2.18
0.55,-95.00,-8.00,10.00,10.00,10.00,4.91,11.14,15000.00,24463.54,1.63,897.00,15.00,900.00,0.00,0.00,0.90,737.09,3.27
0.50,-92.00,-7.00,14.00,13.00,10.00,3.88,10.14,7000.00,14419.94,2.06,1030.00,7.00,900.00,0.00,0.00,1.03,737.09,5.55
0.55,-93.00,-10.00,-1.00,5.00,6.00,8.54,10.49,81000.00,75845.18,0.94,515.00,81.00,900.00,0.00,0.00,0.52,737.09,0.53
0.55,-91.00,-7.00,18.00,11.00,6.00,9.57,10.92,24000.00,20072.66,0.84,460.00,24.00,900.00,0.00,0.00,0.46,737.09,1.99
0.50,-77.00,-6.00,29.00,15.00,6.00,9.46,9.98,13000.00,10997.96,0.85,423.00,13.00,900.00,0.00,0.00,0.42,737.09,3.64
0.50,-75.00,-5.00,21.00,15.00,6.00,9.76,10.00,13000.00,10659.96,0.82,410.00,13.00,900.00,0.00,0.00,0.41,737.09,3.75
0.50,-63.00,-6.00,23.00,15.00,6.00,10.08,9.96,14000.00,11115.96,0.79,397.00,14.00,900.00,0.00,0.00,0.40,737.09,3.60
0.55,-53.00,-7.00,17.00,15.00,6.00,9.54,11.07,13000.00,10896.33,0.84,461.00,13.00,900.00,0.00,0.00,0.46,737.09,3.67
0.50,-63.00,-8.00,17.00,6.00,1.00,9.57,9.96,67000.00,56011.81,0.84,418.00,67.00,900.00,0.00,0.00,0.42,737.09,1.43
0.50,-57.00,-5.00,35.00,15.00,1.00,10.00,9.99,14000.00,11200.00,0.80,400.00,14.00,900.00,0.00,0.00,0.40,737.09,7.14
0.55,-66.00,-7.00,22.00,10.00,1.00,10.05,11.00,30000.00,23890.82,0.80,438.00,30.00,900.00,0.00,0.00,0.44,737.09,3.35
0.50,-82.00,-5.00,16.00,15.00,1.00,8.85,10.05,12000.00,10847.96,0.90,452.00,12.00,900.00,0.00,0.00,0.45,737.09,7.37
0.50,-93.00,-7.00,0.00,11.00,1.00,5.35,10.26,14000.00,20915.93,1.49,747.00,14.00,900.00,0.00,0.00,0.75,737.09,3.82
0.50,-99.00,-11.00,6.00,5.00,1.00,5.71,9.98,54000.00,75707.66,1.40,701.00,54.00,900.00,0.00,0.00,0.70,737.09,1.06
0.50,-83.00,-7.00,23.00,15.00,11.00,10.50,9.78,14000.00,10667.99,0.76,381.00,14.00,900.00,0.00,0.00,0.38,737.09,7.50
0.50,-76.00,-5.00,21.00,13.00,11.00,9.55,10.07,18000.00,15083.94,0.84,419.00,18.00,900.00,0.00,0.00,0.42,737.09,5.30
0.50,-84.00,-6.00,21.00,10.00,11.00,9.69,9.98,29000.00,23953.90,0.83,413.00,29.00,900.00,0.00,0.00,0.41,737.09,3.34
0.50,-73.00,-6.00,14.00,11.00,11.00,9.78,10.00,25000.00,20449.92,0.82,409.00,25.00,900.00,0.00,0.00,0.41,737.09,3.91
0.50,-60.00,-6.00,23.00,15.00,2.00,9.46,10.01,13000.00,10997.96,0.85,423.00,13.00,900.00,0.00,0.00,0.42,737.09,7.27
0.55,-71.00,-6.00,25.00,11.00,2.00,7.91,11.15,20000.00,20218.10,1.01,556.00,20.00,900.00,0.00,0.00,0.56,737.09,3.96
0.50,-68.00,-9.00,14.00,12.00,2.00,9.52,9.85,20000.00,16799.93,0.84,420.00,20.00,900.00,0.00,0.00,0.42,737.09,4.76
0.50,-76.00,-5.00,19.00,13.00,2.00,10.08,9.97,19000.00,15085.95,0.79,397.00,19.00,900.00,0.00,0.00,0.40,737.09,5.30
