payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-100.00,-10.00,14.00,8.00,6.00,5.97,11.15,26000.00,34839.88,1.34,670.00,26.00,1720.00,0.00,0.00,0.67,730.13,1.15
0.55,-107.00,-10.00,2.00,8.00,9.00,9.95,10.64,43000.00,34556.23,0.80,442.00,43.00,1720.00,0.00,0.00,0.44,730.13,1.16
0.50,-106.00,-10.00,7.00,6.00,9.00,5.44,10.31,38000.00,55859.76,1.47,735.00,38.00,1720.00,0.00,0.00,0.73,730.13,0.72
0.50,-106.00,-13.00,-1.00,8.00,9.00,4.27,10.24,19000.00,35567.87,1.87,936.00,19.00,1720.00,0.00,0.00,0.94,730.13,1.12
0.50,-111.00,-11.00,3.00,8.00,13.00,1.78,11.41,8000.00,35919.94,4.49,2245.01,8.00,1720.00,0.00,0.00,2.25,730.13,1.11
0.55,-107.00,-9.00,4.00,11.00,6.00,1.76,11.20,4000.00,18232.68,4.56,2507.00,4.00,1720.00,0.00,0.00,2.51,730.13,2.19
0.55,-94.00,-6.00,12.00,13.00,6.00,8.46,8.96,16000.00,15127.22,0.95,520.00,16.00,1720.00,0.00,0.00,0.52,730.13,2.64
0.55,-86.00,-5.00,25.00,15.00,6.00,10.73,10.85,15000.00,11181.83,0.75,410.00,15.00,1720.00,0.00,0.00,0.41,730.13,3.58
0.50,-66.00,-6.00,31.00,14.00,6.00,11.46,9.94,19000.00,13261.91,0.70,349.00,19.00,1720.00,0.00,0.00,0.35,730.13,3.02
0.50,-82.00,-6.00,20.00,15.00,6.00,6.94,10.22,9000.00,10367.96,1.15,576.00,9.00,1720.00,0.00,0.00,0.58,730.13,3.86
0.50,-76.00,-6.00,22.00,15.00,1.00,8.81,9.90,12000.00,10895.95,0.91,454.00,12.00,1720.00,0.00,0.00,0.45,730.13,3.67
0.50,-78.00,-5.00,30.00,14.00,1.00,8.15,10.06,13000.00,12765.95,0.98,491.00,13.00,1720.00,0.00,0.00,0.49,730.13,3.13
