payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-102.00,-9.00,19.00,11.00,6.00,4.96,11.29,12000.00,19343.92,1.61,806.00,12.00,1720.00,0.00,0.00,0.81,711.30,2.07
0.55,-90.00,-7.00,18.00,8.00,10.00,3.21,11.44,14000.00,34872.61,2.49,1370.00,14.00,900.00,0.00,0.00,1.37,711.30,2.29
0.50,-91.00,-10.00,17.00,12.00,10.00,2.31,10.33,5000.00,17279.96,3.46,1728.00,5.00,900.00,0.00,0.00,1.73,711.30,4.63
0.55,-92.00,-7.00,4.00,6.00,7.00,3.32,10.65,24000.00,57774.25,2.41,1324.00,24.00,900.00,0.00,0.00,1.32,711.30,0.69
0.50,-91.00,-7.00,22.00,15.00,7.00,1.86,10.79,3000.00,12875.95,4.29,2146.00,3.00,900.00,0.00,0.00,2.15,711.30,3.11
0.50,-86.00,-7.00,24.00,11.00,7.00,10.13,8.25,26000.00,20539.96,0.79,395.00,26.00,900.00,0.00,0.00,0.40,711.30,1.95
0.50,-70.00,-7.00,30.00,15.00,7.00,11.08,9.96,15000.00,10829.93,0.72,361.00,15.00,900.00,0.00,0.00,0.36,711.30,3.69
0.55,-71.00,-7.00,31.00,15.00,7.00,10.81,11.02,15000.00,11099.91,0.74,407.00,15.00,900.00,0.00,0.00,0.41,711.30,3.60
0.50,-51.00,-5.00,33.00,15.00,7.00,9.88,10.03,13000.00,10529.96,0.81,405.00,13.00,900.00,0.00,0.00,0.41,711.30,3.80
0.50,-66.00,-9.00,22.00,12.00,7.00,11.49,9.93,25000.00,17399.93,0.70,348.00,25.00,900.00,0.00,0.00,0.35,711.30,2.30
0.55,-58.00,-5.00,22.00,15.00,2.00,10.73,11.03,15000.00,11181.83,0.75,410.00,15.00,900.00,0.00,0.00,0.41,711.30,7.15
0.50,-71.00,-5.00,22.00,15.00,2.00,11.80,9.95,16000.00,10847.92,0.68,339.00,16.00,900.00,0.00,0.00,0.34,711.30,7.37
0.50,-89.00,-5.00,14.00,10.00,2.00,10.34,10.04,32000.00,24767.80,0.77,387.00,32.00,900.00,0.00,0.00,0.39,711.30,3.23
0.50,-98.00,-11.00,2.00,4.00,2.00,5.04,10.40,68000.00,107847.49,1.59,793.00,68.00,900.00,0.00,0.00,0.79,711.30,0.74
0.50,-87.00,-6.00,14.00,15.00,11.00,10.75,9.87,15000.00,11159.99,0.74,372.00,15.00,900.00,0.00,0.00,0.37,711.30,7.17
0.50,-73.00,-6.00,21.00,12.00,11.00,11.24,9.96,24000.00,17087.93,0.71,356.00,24.00,900.00,0.00,0.00,0.36,711.30,4.68
0.50,-80.00,-6.00,26.00,12.00,11.00,10.87,10.06,23000.00,16927.95,0.74,368.00,23.00,900.00,0.00,0.00,0.37,711.30,4.73
0.50,-68.00,-6.00,23.00,12.00,11.00,9.55,10.03,21000.00,17597.93,0.84,419.00,21.00,900.00,0.00,0.00,0.42,711.30,4.55
0.50,-58.00,-4.00,16.00,11.00,1.00,11.24,9.95,28000.00,19935.92,0.71,356.00,28.00,900.00,0.00,0.00,0.36,711.30,4.01
0.50,-71.00,-6.00,24.00,15.00,1.00,8.08,10.15,11000.00,10889.96,0.99,495.00,11.00,900.00,0.00,0.00,0.50,711.30,7.35
0.50,-66.00,-7.00,16.00,14.00,1.00,9.01,9.94,15000.00,13319.95,0.89,444.00,15.00,900.00,0.00,0.00,0.44,711.30,6.01
0.50,-74.00,-6.00,14.00,12.00,1.00,11.08,9.92,24000.00,17327.89,0.72,361.00,24.00,900.00,0.00,0.00,0.36,711.30,4.62
0.50,-80.00,-7.00,19.00,11.00,1.00,10.72,9.98,27000.00,20141.93,0.75,373.00,27.00,900.00,0.00,0.00,0.37,711.30,3.97
0.50,-83.00,-8.00,13.00,15.00,1.00,4.25,10.57,6000.00,11291.97,1.88,941.00,6.00,900.00,0.00,0.00,0.94,711.30,7.08
0.50,-102.00,-15.00,3.00,4.00,1.00,3.48,13.21,48000.00,110207.70,2.30,1148.00,48.00,900.00,0.00,0.00,1.15,711.30,0.73
0.55,-105.00,-10.00,0.00,6.00,13.00,5.95,7.59,42000.00,56508.86,1.35,740.00,42.00,900.00,0.00,0.00,0.74,711.30,1.42
0.50,-102.00,-9.00,2.00,7.00,86.00,1.83,14.03,4000.00,17479.94,4.37,2185.00,4.00,900.00,0.00,0.00,2.19,711.30,2.29
0.50,-105.00,-13.00,-3.00,4.00,86.00,0.91,10.00,13000.00,114815.51,8.83,4416.00,13.00,900.00,0.00,0.00,4.42,711.30,0.35
0.50,-99.00,-8.00,7.00,4.00,24.00,1.41,8.08,20000.00,113279.95,5.66,2832.01,20.00,900.00,0.00,0.00,2.83,711.30,0.71
0.50,-107.00,-11.00,-3.00,4.00,24.00,9.93,7.54,100000.00,80599.66,0.81,403.00,100.00,900.00,0.00,0.00,0.40,711.30,0.99
0.50,-71.00,-5.00,32.00,15.00,10.00,10.08,10.00,14000.00,11115.96,0.79,397.00,14.00,1720.00,0.00,0.00,0.40,711.30,3.60
0.50,-83.00,-6.00,11.00,15.00,10.00,8.93,10.10,12000.00,10751.95,0.90,448.00,12.00,1720.00,0.00,0.00,0.45,711.30,3.72
0.50,-104.00,-13.00,-2.00,6.00,19.00,5.03,10.14,35000.00,55719.84,1.59,796.00,35.00,1734.00,0.00,0.00,0.80,711.30,0.72
0.50,-76.00,-7.00,18.00,11.00,8.00,5.22,10.02,13000.00,19941.94,1.53,767.00,13.00,1734.00,0.00,0.00,0.77,711.30,2.01
0.55,-88.00,-8.00,17.00,12.00,8.00,10.19,10.69,22000.00,17279.97,0.79,432.00,22.00,1734.00,0.00,0.00,0.43,711.30,2.31
