payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.55,-87.00,-6.00,5.00,9.00,7.00,6.61,11.76,23000.00,27850.81,1.21,666.00,23.00,1720.00,0.00,0.00,0.67,921.16,1.44
0.55,-83.00,-6.00,14.00,14.00,4.00,10.35,10.66,17000.00,13136.29,0.77,425.00,17.00,1720.00,0.00,0.00,0.42,921.16,3.04
0.50,-83.00,-8.00,22.00,15.00,4.00,10.34,9.96,14000.00,10835.91,0.77,387.00,14.00,1720.00,0.00,0.00,0.39,921.16,3.69
0.50,-83.00,-6.00,19.00,11.00,4.00,5.93,10.35,15000.00,20219.93,1.35,674.00,15.00,1720.00,0.00,0.00,0.67,921.16,1.98
0.50,-90.00,-6.00,11.00,14.00,4.00,5.28,10.07,9000.00,13625.94,1.51,757.00,9.00,1720.00,0.00,0.00,0.76,921.16,2.94
0.55,-101.00,-10.00,7.00,11.00,10.00,5.37,11.05,14000.00,20872.66,1.49,820.00,14.00,1720.00,0.00,0.00,0.82,921.16,1.92
0.50,-94.00,-7.00,14.00,9.00,10.00,5.58,9.91,19000.00,27245.91,1.43,717.00,19.00,1720.00,0.00,0.00,0.72,921.16,1.47
0.50,-96.00,-8.00,11.00,12.00,11.00,3.84,10.31,8000.00,16671.92,2.08,1042.00,8.00,1720.00,0.00,0.00,1.04,921.16,2.40
0.55,-94.00,-6.00,21.00,11.00,9.00,5.93,10.71,15000.00,20236.29,1.35,742.00,15.00,1720.00,0.00,0.00,0.74,921.16,1.98
0.55,-104.00,-10.00,4.00,6.00,9.00,4.94,11.13,35000.00,56636.14,1.62,890.00,35.00,1720.00,0.00,0.00,0.89,921.16,0.71
0.50,-91.00,-10.00,1.00,5.00,9.00,3.79,10.19,36000.00,76031.77,2.11,1056.00,36.00,1720.00,0.00,0.00,1.06,921.16,0.53
0.50,-89.00,-10.00,3.00,9.00,9.00,7.52,9.47,26000.00,27663.88,1.06,532.00,26.00,1720.00,0.00,0.00,0.53,921.16,1.45
0.55,-88.00,-10.00,17.00,6.00,9.00,6.10,11.15,44000.00,57679.77,1.31,721.00,44.00,1720.00,0.00,0.00,0.72,921.16,0.69
0.50,-94.00,-11.00,-3.00,6.00,11.00,6.70,9.92,48000.00,57311.81,1.19,597.00,48.00,1720.00,0.00,0.00,0.60,921.16,0.70
0.50,-98.00,-7.00,7.00,11.00,16.00,5.81,10.06,15000.00,20639.91,1.38,688.00,15.00,1720.00,0.00,0.00,0.69,921.16,1.94
0.50,-100.00,-9.00,8.00,6.00,16.00,6.08,9.99,42000.00,55271.79,1.32,658.00,42.00,1720.00,0.00,0.00,0.66,921.16,0.72
0.50,-98.00,-10.00,1.00,6.00,16.00,5.71,10.02,41000.00,57481.74,1.40,701.00,41.00,1720.00,0.00,0.00,0.70,921.16,0.70
0.50,-102.00,-10.00,0.00,7.00,15.00,6.36,9.93,15000.00,18869.94,1.26,629.00,15.00,1720.00,0.00,0.00,0.63,921.16,2.12
0.55,-89.00,-7.00,13.00,11.00,5.00,6.20,11.13,16000.00,20654.46,1.29,710.00,16.00,1720.00,0.00,0.00,0.71,921.16,1.94
0.50,-89.00,-7.00,13.00,10.00,5.00,5.18,10.04,16000.00,24703.89,1.54,772.00,16.00,1720.00,0.00,0.00,0.77,921.16,1.62
0.50,-89.00,-6.00,10.00,10.00,5.00,7.03,9.77,22000.00,25035.92,1.14,569.00,22.00,1720.00,0.00,0.00,0.57,921.16,1.60
0.50,-92.00,-6.00,10.00,15.00,5.00,4.72,10.28,6000.00,10175.96,1.70,848.00,6.00,1720.00,0.00,0.00,0.85,921.16,3.93
0.50,-90.00,-11.00,-3.00,4.00,5.00,7.08,9.69,96000.00,108479.63,1.13,565.00,96.00,1720.00,0.00,0.00,0.57,921.16,0.37
0.50,-95.00,-10.00,4.00,9.00,4.00,5.92,10.16,21000.00,28391.90,1.35,676.00,21.00,1720.00,0.00,0.00,0.68,921.16,1.41
0.50,-91.00,-7.00,4.00,12.00,10.00,3.76,10.36,8000.00,17039.95,2.13,1065.00,8.00,1720.00,0.00,0.00,1.07,921.16,2.35
0.50,-89.00,-6.00,12.00,12.00,4.00,7.22,9.49,15000.00,16619.95,1.11,554.00,15.00,1720.00,0.00,0.00,0.55,921.16,2.41
0.55,-84.00,-6.00,19.00,10.00,4.00,7.09,11.08,22000.00,24839.92,1.13,621.00,22.00,1720.00,0.00,0.00,0.62,921.16,1.61
0.50,-86.00,-6.00,11.00,14.00,9.00,6.91,9.94,11000.00,12737.95,1.16,579.00,11.00,1720.00,0.00,0.00,0.58,921.16,3.14
0.55,-97.00,-8.00,11.00,12.00,9.00,4.75,11.34,10000.00,16854.49,1.69,927.00,10.00,1720.00,0.00,0.00,0.93,921.16,2.37
0.55,-95.00,-9.00,13.00,6.00,7.00,7.30,10.69,51000.00,55914.31,1.10,603.00,51.00,1720.00,0.00,0.00,0.60,921.16,0.72
0.55,-98.00,-10.00,4.00,9.00,7.00,4.74,11.31,16000.00,27025.37,1.69,929.00,16.00,1720.00,0.00,0.00,0.93,921.16,1.48
0.50,-97.00,-9.00,9.00,11.00,7.00,5.65,9.79,14000.00,19823.92,1.42,708.00,14.00,1720.00,0.00,0.00,0.71,921.16,2.02
0.55,-103.00,-9.00,3.00,8.00,7.00,5.93,11.05,26000.00,35076.24,1.35,742.00,26.00,1720.00,0.00,0.00,0.74,921.16,1.14
0.50,-104.00,-9.00,5.00,9.00,7.00,4.43,10.15,16000.00,28895.86,1.81,903.00,16.00,1720.00,0.00,0.00,0.90,921.16,1.38
0.50,-97.00,-7.00,9.00,15.00,7.00,5.97,9.79,8000.00,10719.96,1.34,670.00,8.00,1720.00,0.00,0.00,0.67,921.16,3.73
0.50,-93.00,-6.00,0.00,6.00,11.00,7.59,9.83,53000.00,55861.80,1.05,527.00,53.00,1720.00,0.00,0.00,0.53,921.16,0.72
0.55,-91.00,-6.00,11.00,11.00,11.00,7.36,11.08,19000.00,20658.10,1.09,598.00,19.00,1720.00,0.00,0.00,0.60,921.16,1.94
0.50,-89.00,-6.00,13.00,14.00,11.00,6.73,9.99,11000.00,13067.95,1.19,594.00,11.00,1720.00,0.00,0.00,0.59,921.16,3.06
0.50,-96.00,-8.00,10.00,11.00,11.00,3.65,10.51,9000.00,19727.92,2.19,1096.00,9.00,1720.00,0.00,0.00,1.10,921.16,2.03
0.50,-91.00,-6.00,12.00,15.00,7.00,7.07,9.46,9000.00,10187.97,1.13,566.00,9.00,1720.00,0.00,0.00,0.57,921.16,3.93
0.55,-96.00,-6.00,10.00,14.00,7.00,5.61,11.30,9000.00,12845.40,1.43,785.00,9.00,1720.00,0.00,0.00,0.78,921.16,3.11
0.55,-101.00,-9.00,21.00,10.00,7.00,9.57,10.57,29000.00,24254.46,0.84,460.00,29.00,1720.00,0.00,0.00,0.46,921.16,1.65
0.50,-98.00,-7.00,11.00,12.00,8.00,9.76,9.94,21000.00,17219.94,0.82,410.00,21.00,1720.00,0.00,0.00,0.41,921.16,2.32
0.50,-98.00,-8.00,9.00,11.00,8.00,6.03,10.28,15000.00,19889.91,1.33,663.00,15.00,1720.00,0.00,0.00,0.66,921.16,2.01
0.55,-100.00,-8.00,10.00,9.00,8.00,8.94,10.85,31000.00,27730.81,0.89,492.00,31.00,1720.00,0.00,0.00,0.49,921.16,1.44
0.50,-100.00,-8.00,10.00,12.00,8.00,6.78,10.09,15000.00,17699.92,1.18,590.00,15.00,1720.00,0.00,0.00,0.59,921.16,2.26
0.50,-97.00,-7.00,8.00,7.00,8.00,7.87,9.95,18000.00,18287.92,1.02,508.00,18.00,1720.00,0.00,0.00,0.51,921.16,2.19
0.50,-98.00,-7.00,12.00,12.00,8.00,7.77,9.93,17000.00,17509.93,1.03,515.00,17.00,1720.00,0.00,0.00,0.52,921.16,2.28
0.50,-81.00,-6.00,19.00,15.00,7.00,7.30,10.06,10000.00,10959.96,1.10,548.00,10.00,1720.00,0.00,0.00,0.55,921.16,3.65
0.50,-84.00,-5.00,21.00,10.00,7.00,7.80,9.97,24000.00,24623.91,1.03,513.00,24.00,1720.00,0.00,0.00,0.51,921.16,1.62
0.55,-78.00,-5.00,15.00,11.00,7.00,7.76,11.09,20000.00,20618.11,1.03,567.00,20.00,1720.00,0.00,0.00,0.57,921.16,1.94
0.50,-79.00,-6.00,20.00,15.00,7.00,7.60,9.93,10000.00,10519.96,1.05,526.00,10.00,1720.00,0.00,0.00,0.53,921.16,3.80
0.50,-87.00,-6.00,14.00,8.00,7.00,6.90,10.07,31000.00,35959.85,1.16,580.00,31.00,1720.00,0.00,0.00,0.58,921.16,1.11
0.55,-91.00,-8.00,10.00,15.00,7.00,6.56,11.10,9000.00,10979.96,1.22,671.00,9.00,1720.00,0.00,0.00,0.67,921.16,3.64
0.50,-89.00,-7.00,12.00,9.00,7.00,7.74,9.82,27000.00,27917.91,1.03,517.00,27.00,1720.00,0.00,0.00,0.52,921.16,1.43
0.55,-101.00,-14.00,-1.00,5.00,7.00,3.20,11.88,31000.00,77499.76,2.50,1375.00,31.00,1720.00,0.00,0.00,1.38,921.16,0.52
