payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.65,-97.00,-7.00,32.00,12.00,13.00,9.30,13.56,20000.00,17199.94,0.86,559.00,20.00,1845.00,0.73,15.19,0.56,698.78,3.10
0.55,-96.00,-11.00,21.00,11.00,13.00,10.00,10.86,25000.00,20000.00,0.80,440.00,25.00,1845.00,0.66,17.64,0.44,698.78,2.67
0.65,-96.00,-6.00,33.00,12.00,13.00,9.25,13.13,20000.00,17292.25,0.86,562.00,20.00,1845.00,0.65,11.75,0.56,698.78,3.08
0.70,-102.00,-6.00,25.00,15.00,13.00,6.79,14.24,9000.00,10607.11,1.18,825.00,9.00,1845.00,1.19,17.03,0.83,698.78,5.03
0.60,-102.00,-8.00,24.00,15.00,13.00,9.76,11.66,13000.00,10659.96,0.82,492.00,13.00,1845.00,0.70,16.83,0.49,698.78,5.00
0.55,-102.00,-7.00,29.00,14.00,13.00,9.46,10.95,15000.00,12681.77,0.85,465.00,15.00,1845.00,0.66,16.84,0.46,698.78,4.21
0.80,-90.00,-6.00,27.00,15.00,13.00,9.83,16.19,13000.00,10578.71,0.81,651.00,13.00,1845.00,0.74,10.69,0.65,698.78,5.04
1.10,-79.00,-7.00,16.00,12.00,4.00,9.97,22.24,21000.00,16857.21,0.80,883.00,21.00,1845.00,0.82,-0.76,0.88,698.78,3.16
0.50,-77.00,-6.00,22.00,15.00,2.00,12.12,9.44,16000.00,10559.92,0.66,330.00,16.00,1845.00,0.32,2.65,0.33,698.78,3.79
0.80,-77.00,-7.00,28.00,11.00,2.00,13.91,16.13,35000.00,20124.92,0.57,460.00,35.00,1845.00,0.43,-0.52,0.46,698.78,2.65
0.50,-83.00,-5.00,33.00,15.00,2.00,10.34,9.93,14000.00,10835.91,0.77,387.00,14.00,1845.00,0.46,12.59,0.39,698.78,4.92
0.50,-100.00,-5.00,27.00,10.00,2.00,4.49,10.55,14000.00,24919.90,1.78,890.00,14.00,1845.00,1.03,11.89,0.89,698.78,2.14
1.50,-88.00,-5.00,26.00,14.00,11.00,15.73,29.86,26000.00,13225.24,0.51,763.00,26.00,1845.00,0.97,14.30,0.76,698.78,4.03
0.65,-95.00,-5.00,21.00,15.00,11.00,11.71,12.74,16000.00,10929.15,0.68,444.00,16.00,1845.00,0.71,19.08,0.44,698.78,4.88
0.55,-86.00,-6.00,23.00,15.00,7.00,11.52,10.87,16000.00,11112.65,0.69,382.00,16.00,1845.00,0.46,13.08,0.38,698.78,4.80
0.80,-68.00,-6.00,38.00,15.00,2.00,10.34,16.21,14000.00,10832.45,0.77,619.00,14.00,1845.00,0.57,-8.53,0.62,698.78,4.92
0.50,-80.00,-5.00,40.00,15.00,2.00,9.46,9.83,13000.00,10997.96,0.85,423.00,13.00,1845.00,0.44,5.59,0.42,698.78,4.85
0.55,-72.00,-5.00,39.00,15.00,2.00,10.33,10.99,14000.00,10843.57,0.77,426.00,14.00,1845.00,0.39,-5.98,0.43,698.78,4.92
0.50,-74.00,-5.00,32.00,15.00,2.00,9.83,9.98,13000.00,10581.96,0.81,407.00,13.00,1845.00,0.37,-4.72,0.41,698.78,5.04
0.85,-85.00,-5.00,21.00,11.00,7.00,13.57,17.56,34000.00,20039.93,0.59,501.00,34.00,1845.00,0.57,10.75,0.50,698.78,2.66
2.40,-86.00,-5.00,21.00,15.00,16.00,23.62,47.87,32000.00,10839.97,0.34,813.00,32.00,1845.00,0.92,10.50,0.81,698.78,4.92
0.60,-84.00,-6.00,27.00,15.00,16.00,14.12,11.47,19000.00,10766.63,0.57,340.00,19.00,1845.00,0.42,13.50,0.34,698.78,4.95
0.50,-79.00,-5.00,30.00,15.00,16.00,14.23,9.97,19000.00,10677.98,0.56,281.00,19.00,1845.00,0.30,6.14,0.28,698.78,4.99
0.50,-74.00,-6.00,22.00,12.00,16.00,11.98,10.03,26000.00,17367.92,0.67,334.00,26.00,1845.00,0.31,-3.89,0.33,698.78,3.07
0.55,-74.00,-5.00,24.00,15.00,1.00,13.37,11.01,18000.00,10767.24,0.60,329.00,18.00,1845.00,0.30,-5.14,0.33,698.78,4.95
6.05,-87.00,-4.00,8.00,15.00,50.00,27.30,121.84,37000.00,10843.09,0.29,1773.00,37.00,1845.00,2.41,15.84,1.77,698.78,4.92
2.20,-85.00,-6.00,23.00,12.00,10.00,19.28,43.04,41000.00,17014.92,0.41,913.00,41.00,1845.00,1.12,13.51,0.91,698.78,3.13
0.55,-82.00,-6.00,30.00,15.00,10.00,12.87,10.42,17000.00,10570.91,0.62,342.00,17.00,1845.00,0.39,10.94,0.34,698.78,5.05
1.85,-96.00,-9.00,18.00,11.00,7.00,14.30,37.80,35000.00,19580.97,0.56,1035.00,35.00,1845.00,1.71,19.77,1.03,698.78,2.72
