payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-96.00,-6.00,27.00,12.00,14.00,6.20,11.39,13000.00,16769.95,1.29,645.00,13.00,1845.00,0.75,11.75,0.65,706.10,3.18
0.65,-95.00,-5.00,29.00,12.00,14.00,10.53,12.44,23000.00,17479.86,0.76,494.00,23.00,1845.00,0.57,11.78,0.49,706.10,3.05
0.60,-95.00,-6.00,26.00,12.00,14.00,10.67,11.95,23000.00,17249.95,0.75,450.00,23.00,1845.00,0.69,18.28,0.45,706.10,3.09
0.55,-98.00,-6.00,20.00,11.00,14.00,7.80,11.11,20000.00,20509.01,1.03,564.00,20.00,1845.00,0.87,18.38,0.56,706.10,2.60
1.65,-89.00,-8.00,27.00,12.00,5.00,15.07,33.34,33000.00,17519.88,0.53,876.00,33.00,1845.00,1.06,13.03,0.88,706.10,3.04
0.90,-80.00,-5.00,27.00,15.00,2.00,14.37,17.60,19000.00,10576.64,0.56,501.00,19.00,1845.00,0.53,5.61,0.50,706.10,3.78
0.90,-75.00,-5.00,28.00,15.00,3.00,15.52,17.98,21000.00,10826.63,0.52,464.00,21.00,1845.00,0.43,-2.64,0.46,706.10,4.93
2.05,-106.00,-7.00,21.00,4.00,12.00,15.97,41.57,100000.00,50097.38,0.50,1027.00,100.00,1845.00,1.49,17.12,1.03,706.10,1.06
0.85,-93.00,-6.00,24.00,12.00,8.00,12.30,16.51,26000.00,16915.24,0.65,553.00,26.00,1845.00,0.79,16.75,0.55,706.10,3.15
0.65,-85.00,-6.00,25.00,13.00,8.00,12.38,12.86,23000.00,14861.48,0.65,420.00,23.00,1845.00,0.53,14.11,0.42,706.10,3.59
0.50,-80.00,-5.00,22.00,15.00,8.00,12.31,9.92,17000.00,11049.99,0.65,325.00,17.00,1845.00,0.35,6.55,0.33,706.10,4.83
0.55,-71.00,-5.00,30.00,15.00,2.00,12.79,10.99,17000.00,10632.73,0.63,344.00,17.00,1845.00,0.32,-6.28,0.34,706.10,5.02
0.50,-78.00,-5.00,32.00,15.00,2.00,12.66,10.01,17000.00,10743.94,0.63,316.00,17.00,1845.00,0.35,6.98,0.32,706.10,4.96
0.55,-78.00,-6.00,30.00,15.00,2.00,8.64,11.17,12000.00,11105.42,0.93,509.00,12.00,1845.00,0.48,0.29,0.51,706.10,4.80
0.50,-82.00,-8.00,21.00,10.00,2.00,11.40,9.83,35000.00,24569.81,0.70,351.00,35.00,1845.00,0.37,6.09,0.35,706.10,2.17
0.75,-84.00,-6.00,22.00,12.00,4.00,13.61,15.11,29000.00,17051.93,0.59,441.00,29.00,1845.00,0.50,10.86,0.44,706.10,3.13
2.00,-84.00,-4.00,23.00,13.00,18.00,22.73,40.27,42000.00,14783.92,0.35,704.00,42.00,1845.00,0.83,12.52,0.70,706.10,3.61
0.90,-81.00,-5.00,19.00,15.00,18.00,17.56,17.68,24000.00,10933.32,0.46,410.00,24.00,1845.00,0.46,8.88,0.41,706.10,4.88
0.50,-77.00,-5.00,30.00,15.00,18.00,15.69,9.84,21000.00,10709.98,0.51,255.00,21.00,1845.00,0.28,7.09,0.26,706.10,4.98
0.50,-71.00,-5.00,24.00,15.00,18.00,15.27,10.02,21000.00,11003.98,0.52,262.00,21.00,1845.00,0.24,-5.05,0.26,706.10,4.85
0.55,-75.00,-6.00,31.00,15.00,2.00,14.57,11.02,20000.00,10981.77,0.55,302.00,20.00,1845.00,0.28,-4.47,0.30,706.10,4.86
2.70,-80.00,-6.00,20.00,12.00,19.00,14.30,55.24,30000.00,16788.85,0.56,1511.00,30.00,850.00,1.03,8.34,1.51,706.10,4.77
1.20,-82.00,-6.00,21.00,7.00,19.00,14.63,23.13,34000.00,18586.60,0.55,656.00,34.00,850.00,0.45,8.42,0.66,706.10,4.30
6.05,-88.00,-5.00,19.00,13.00,10.00,19.45,122.86,35000.00,14399.14,0.41,2489.00,35.00,1845.00,3.54,16.77,2.49,706.10,3.70
2.25,-87.00,-6.00,22.00,11.00,6.00,14.22,43.77,35000.00,19693.21,0.56,1266.00,35.00,1845.00,1.96,18.44,1.27,706.10,2.71
3.00,-87.00,-8.00,19.00,9.00,3.00,25.40,59.67,87000.00,27404.92,0.31,945.00,87.00,1845.00,1.23,14.92,0.95,706.10,1.95
