payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.20,-96.00,-5.00,23.00,12.00,14.00,11.99,24.95,26000.00,17354.88,0.67,800.99,26.00,1845.00,1.28,19.00,0.80,678.02,3.07
2.60,-76.00,-5.00,28.00,15.00,6.00,18.15,52.15,25000.00,11019.16,0.44,1146.00,25.00,1845.00,1.09,2.36,1.15,678.02,4.84
1.05,-78.00,-6.00,31.00,15.00,4.00,14.69,20.43,20000.00,10895.17,0.54,572.00,20.00,1845.00,0.54,0.29,0.57,678.02,3.67
0.85,-81.00,-8.00,25.00,12.00,2.00,14.69,16.88,31000.00,16885.80,0.54,463.00,31.00,1845.00,0.43,-0.55,0.46,678.02,3.16
0.50,-83.00,-6.00,23.00,12.00,2.00,12.42,9.86,27000.00,17387.94,0.64,322.00,27.00,1845.00,0.39,12.95,0.32,678.02,3.07
2.00,-102.00,-7.00,24.00,15.00,2.00,16.99,40.69,23000.00,10832.96,0.47,942.00,23.00,1845.00,1.36,17.08,0.94,678.02,4.92
0.50,-85.00,-5.00,39.00,15.00,10.00,10.28,9.37,14000.00,10891.97,0.78,389.00,14.00,1845.00,0.48,13.52,0.39,678.02,4.90
0.50,-91.00,-6.00,28.00,10.00,10.00,11.59,9.98,35000.00,24150.01,0.69,345.00,35.00,1845.00,0.39,10.61,0.35,678.02,2.21
0.50,-79.00,-6.00,32.00,15.00,10.00,9.90,10.02,13000.00,10503.96,0.81,404.00,13.00,1845.00,0.38,-1.57,0.40,678.02,5.08
0.70,-71.00,-5.00,30.00,15.00,2.00,13.56,14.03,18000.00,10619.94,0.59,413.00,18.00,1845.00,0.38,-6.28,0.41,678.02,5.02
0.50,-79.00,-6.00,31.00,15.00,2.00,11.90,9.92,16000.00,10751.97,0.67,336.00,16.00,1845.00,0.31,-1.57,0.34,678.02,4.96
0.50,-69.00,-5.00,33.00,15.00,2.00,12.42,9.99,17000.00,10947.96,0.64,322.00,17.00,1845.00,0.30,-8.53,0.32,678.02,4.87
1.10,-83.00,-5.00,23.00,14.00,7.00,16.12,22.23,26000.00,12905.39,0.50,546.00,26.00,1845.00,0.66,13.00,0.55,678.02,4.13
2.75,-82.00,-9.00,23.00,13.00,13.00,26.07,55.30,49000.00,15038.46,0.31,844.00,49.00,1845.00,0.98,11.75,0.84,678.02,3.55
0.50,-76.00,-9.00,30.00,15.00,13.00,14.49,9.40,20000.00,11039.96,0.55,276.00,20.00,1845.00,0.26,-2.20,0.28,678.02,4.83
0.50,-68.00,-4.00,32.00,15.00,13.00,15.04,10.00,21000.00,11171.92,0.53,266.00,21.00,1845.00,0.25,-8.52,0.27,678.02,4.77
0.50,-72.00,-5.00,31.00,15.00,1.00,13.79,10.03,18000.00,10439.93,0.58,290.00,18.00,1845.00,0.27,-5.98,0.29,678.02,5.11
3.40,-79.00,-5.00,31.00,13.00,7.00,15.20,69.55,28000.00,14732.87,0.53,1789.00,28.00,1845.00,1.69,2.28,1.79,678.02,3.62
6.00,-93.00,-8.00,7.00,15.00,11.00,21.44,120.41,29000.00,10821.80,0.37,2239.00,29.00,1845.00,3.42,18.14,2.24,678.02,4.93
1.05,-98.00,-7.00,21.00,7.00,7.00,17.21,19.28,39000.00,18125.62,0.46,488.00,39.00,1845.00,0.85,20.81,0.49,678.02,2.94
4.20,-83.00,-8.00,19.00,11.00,4.00,21.93,85.03,55000.00,20061.83,0.36,1532.00,55.00,1845.00,1.94,14.30,1.53,678.02,2.66
0.65,-84.00,-8.00,26.00,11.00,3.00,15.03,11.78,38000.00,20227.56,0.53,346.00,38.00,1845.00,0.38,7.59,0.35,678.02,2.64
0.50,-73.00,-7.00,25.00,11.00,3.00,13.20,10.00,33000.00,19997.88,0.61,303.00,33.00,1845.00,0.28,-2.97,0.30,678.02,2.67
