payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.85,-94.00,-6.00,20.00,11.00,13.00,11.37,38.72,29000.00,20409.60,0.70,1302.00,29.00,1845.00,1.82,16.41,1.30,770.76,2.61
1.60,-102.00,-7.00,14.00,15.00,13.00,5.68,33.59,8000.00,11259.95,1.41,2252.00,8.00,1845.00,3.81,20.23,2.25,770.76,4.74
1.70,-80.00,-8.00,25.00,14.00,6.00,14.33,31.88,23000.00,12839.39,0.56,949.00,23.00,1845.00,0.89,-0.12,0.95,770.76,4.15
0.65,-78.00,-5.00,27.00,14.00,1.00,13.54,12.42,22000.00,12996.89,0.59,384.00,22.00,1845.00,0.42,7.03,0.38,770.76,3.08
0.90,-74.00,-6.00,25.00,15.00,3.00,14.26,18.11,19000.00,10661.06,0.56,505.00,19.00,1845.00,0.46,-3.33,0.50,770.76,5.00
1.95,-102.00,-6.00,28.00,9.00,9.00,16.86,39.51,59000.00,27987.12,0.47,925.00,59.00,1845.00,1.33,16.91,0.93,770.76,1.91
0.50,-89.00,-5.00,27.00,15.00,11.00,12.42,9.30,17000.00,10947.96,0.64,322.00,17.00,1845.00,0.36,10.06,0.32,770.76,4.87
0.60,-96.00,-6.00,23.00,12.00,11.00,11.51,12.10,25000.00,17374.99,0.69,417.00,25.00,1845.00,0.67,19.27,0.42,770.76,3.07
0.65,-80.00,-5.00,18.00,15.00,11.00,13.37,12.96,18000.00,10772.23,0.60,389.00,18.00,1845.00,0.43,8.61,0.39,770.76,4.95
0.65,-68.00,-6.00,36.00,15.00,2.00,14.05,13.01,19000.00,10815.35,0.57,370.00,19.00,1845.00,0.34,-8.53,0.37,770.76,4.93
0.50,-79.00,-6.00,33.00,15.00,2.00,11.87,9.96,16000.00,10783.94,0.67,337.00,16.00,1845.00,0.31,-1.57,0.34,770.76,4.95
0.50,-71.00,-4.00,38.00,15.00,2.00,12.95,9.97,17000.00,10505.99,0.62,309.00,17.00,1845.00,0.28,-6.28,0.31,770.76,5.08
0.50,-84.00,-7.00,27.00,13.00,2.00,9.71,10.10,18000.00,14831.95,0.82,412.00,18.00,1845.00,0.46,8.97,0.41,770.76,3.60
3.20,-89.00,-6.00,21.00,15.00,5.00,25.45,64.68,34000.00,10688.71,0.31,1006.00,34.00,1845.00,1.62,19.17,1.01,770.76,4.99
0.50,-80.00,-6.00,34.00,12.00,13.00,13.38,9.17,29000.00,17341.90,0.60,299.00,29.00,1845.00,0.28,-1.74,0.30,770.76,3.08
0.60,-80.00,-5.00,29.00,15.00,13.00,16.44,12.00,22000.00,10706.64,0.49,292.00,22.00,1845.00,0.31,5.59,0.29,770.76,4.98
0.80,-78.00,-8.00,21.00,15.00,13.00,15.76,16.23,21000.00,10657.46,0.51,406.00,21.00,1845.00,0.38,1.54,0.41,770.76,5.00
0.50,-82.00,-6.00,36.00,15.00,3.00,14.23,9.77,19000.00,10677.98,0.56,281.00,19.00,1845.00,0.32,10.94,0.28,770.76,4.99
0.75,-82.00,-4.00,37.00,13.00,3.00,10.93,15.27,20000.00,14639.95,0.73,549.00,20.00,1845.00,0.63,10.98,0.55,770.76,3.64
1.70,-73.00,-7.00,33.00,14.00,10.00,12.21,34.61,20000.00,13105.84,0.66,1114.00,20.00,850.00,0.62,-5.64,1.11,770.76,4.07
6.05,-101.00,-9.00,5.00,15.00,13.00,22.56,122.13,31000.00,10990.86,0.35,2145.00,31.00,1845.00,3.71,20.61,2.14,770.76,4.85
6.05,-93.00,-8.00,6.00,15.00,5.00,15.79,121.99,21000.00,10642.27,0.51,3066.00,21.00,1845.00,4.25,16.22,3.07,770.76,5.01
0.70,-84.00,-7.00,14.00,11.00,4.00,14.78,11.10,37000.00,20032.76,0.54,379.00,37.00,1845.00,0.42,8.30,0.38,770.76,2.66
1.55,-88.00,-7.00,18.00,15.00,4.00,18.73,31.40,26000.00,11104.47,0.43,662.00,26.00,1845.00,0.97,17.42,0.66,770.76,4.80
