payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
0.50,-97.00,-6.00,25.00,10.00,13.00,9.55,10.62,29000.00,24301.90,0.84,419.00,29.00,1845.00,0.67,18.95,0.42,710.00,2.19
0.60,-97.00,-6.00,28.00,10.00,13.00,10.41,12.04,32000.00,24586.54,0.77,461.00,32.00,1845.00,0.53,11.78,0.46,710.00,2.17
1.95,-103.00,-7.00,15.00,9.00,7.00,15.12,39.47,53000.00,28049.19,0.53,1032.00,53.00,1845.00,1.80,20.72,1.03,710.00,1.90
0.50,-82.00,-5.00,27.00,15.00,7.00,12.46,9.11,17000.00,10913.96,0.64,321.00,17.00,1845.00,0.37,10.98,0.32,710.00,4.89
0.55,-85.00,-6.00,26.00,12.00,7.00,12.12,11.04,26000.00,17159.88,0.66,363.00,26.00,1845.00,0.46,14.11,0.36,710.00,3.11
0.70,-77.00,-6.00,25.00,9.00,1.00,10.39,14.19,36000.00,27719.76,0.77,539.00,36.00,1845.00,0.51,1.12,0.54,710.00,1.44
1.25,-80.00,-7.00,25.00,15.00,4.00,14.71,25.22,20000.00,10879.99,0.54,680.00,20.00,1845.00,0.63,-2.10,0.68,710.00,4.90
2.00,-101.00,-6.00,26.00,15.00,4.00,16.51,40.30,22000.00,10658.98,0.48,969.00,22.00,1845.00,1.26,15.05,0.97,710.00,5.00
0.55,-90.00,-5.00,36.00,15.00,10.00,9.78,10.41,13000.00,10636.32,0.82,450.00,13.00,1845.00,0.51,10.69,0.45,710.00,5.01
0.60,-87.00,-6.00,34.00,12.00,10.00,11.03,12.04,24000.00,17399.97,0.72,435.00,24.00,1845.00,0.49,10.25,0.44,710.00,3.07
0.50,-75.00,-5.00,32.00,15.00,4.00,11.11,9.86,15000.00,10799.91,0.72,360.00,15.00,1845.00,0.33,-4.72,0.36,710.00,4.94
0.55,-70.00,-5.00,33.00,15.00,2.00,11.83,10.99,16000.00,10821.78,0.68,372.00,16.00,1845.00,0.34,-8.36,0.37,710.00,4.93
0.50,-78.00,-5.00,29.00,15.00,2.00,11.46,9.98,16000.00,11167.92,0.70,349.00,16.00,1845.00,0.38,6.98,0.35,710.00,4.78
0.50,-79.00,-5.00,37.00,15.00,2.00,11.80,9.98,16000.00,10847.92,0.68,339.00,16.00,1845.00,0.36,6.14,0.34,710.00,4.92
0.50,-76.00,-9.00,14.00,12.00,2.00,7.84,10.20,17000.00,17339.93,1.02,510.00,17.00,1845.00,0.48,0.17,0.51,710.00,3.08
3.65,-80.00,-6.00,26.00,15.00,14.00,24.19,85.50,33000.00,10912.56,0.33,1207.00,33.00,1845.00,1.35,8.75,1.21,710.00,4.89
0.50,-75.00,-6.00,32.00,15.00,7.00,12.82,8.97,17000.00,10607.93,0.62,312.00,17.00,1845.00,0.29,-4.47,0.31,710.00,5.03
0.50,-74.00,-6.00,29.00,15.00,7.00,8.64,10.19,12000.00,11111.96,0.93,463.00,12.00,1845.00,0.43,-3.55,0.46,710.00,4.80
0.50,-72.00,-4.00,39.00,15.00,1.00,11.36,9.89,15000.00,10559.94,0.70,352.00,15.00,1845.00,0.32,-5.98,0.35,710.00,5.05
0.70,-90.00,-5.00,16.00,13.00,1.00,14.40,14.02,26000.00,14448.56,0.56,389.00,26.00,1845.00,0.56,16.97,0.39,710.00,3.69
3.10,-83.00,-8.00,23.00,15.00,46.00,16.34,63.26,22000.00,10772.89,0.49,1518.00,22.00,1845.00,1.84,13.05,1.52,710.00,4.95
5.30,-89.00,-5.00,31.00,11.00,10.00,19.80,106.56,50000.00,20198.04,0.40,2141.00,50.00,1845.00,2.42,10.27,2.14,710.00,2.64
6.05,-87.00,-6.00,16.00,11.00,4.00,28.67,120.51,71000.00,19809.51,0.28,1688.00,71.00,1845.00,2.36,16.36,1.69,710.00,2.69
