payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
6.05,-89.00,-8.00,10.00,6.00,13.00,3.14,119.65,22000.00,56112.43,2.55,15430.97,22.00,1750.00,0.00,0.00,15.43,1037.08,1.43
5.05,-72.00,-10.00,20.00,15.00,4.00,12.83,87.39,17000.00,10600.57,0.62,3149.01,17.00,1750.00,0.00,0.00,3.15,1037.08,5.03
0.60,-70.00,-9.00,30.00,12.00,4.00,8.07,9.47,17000.00,16858.26,0.99,595.00,17.00,1750.00,0.00,0.00,0.59,1037.08,3.16
0.75,-69.00,-6.00,34.00,13.00,4.00,8.03,15.15,15000.00,14939.94,1.00,747.00,15.00,1750.00,0.00,0.00,0.75,1037.08,3.57
0.50,-67.00,-6.00,30.00,12.00,4.00,8.26,9.73,18000.00,17423.94,0.97,484.00,18.00,1750.00,0.00,0.00,0.48,1037.08,3.06
0.60,-70.00,-11.00,29.00,12.00,4.00,10.43,11.96,22000.00,16866.64,0.77,460.00,22.00,1750.00,0.00,0.00,0.46,1037.08,3.16
0.60,-73.00,-8.00,25.00,11.00,4.00,7.17,12.43,18000.00,20069.91,1.11,669.00,18.00,1750.00,0.00,0.00,0.67,1037.08,2.66
0.65,-72.00,-8.00,24.00,14.00,1.00,7.24,12.84,12000.00,13255.33,1.10,718.00,12.00,1750.00,0.00,0.00,0.72,1037.08,4.02
1.05,-85.00,-4.00,26.00,15.00,11.00,9.88,21.16,13000.00,10523.77,0.81,850.00,13.00,1945.00,0.00,0.00,0.85,1037.08,7.60
0.55,-85.00,-5.00,26.00,15.00,11.00,8.15,10.69,11000.00,10799.96,0.98,540.00,11.00,1945.00,0.00,0.00,0.54,1037.08,7.41
0.55,-82.00,-5.00,29.00,15.00,11.00,9.05,10.94,12000.00,10603.60,0.88,486.00,12.00,1945.00,0.00,0.00,0.49,1037.08,7.54
0.50,-75.00,-6.00,30.00,15.00,11.00,8.05,9.99,11000.00,10933.96,0.99,497.00,11.00,1945.00,0.00,0.00,0.50,1037.08,7.32
0.50,-69.00,-7.00,27.00,15.00,11.00,7.75,10.04,10000.00,10319.96,1.03,516.00,10.00,1945.00,0.00,0.00,0.52,1037.08,7.75
0.55,-80.00,-6.00,26.00,15.00,11.00,7.80,11.08,10000.00,10254.50,1.03,564.00,10.00,1945.00,0.00,0.00,0.56,1037.08,7.80
0.50,-78.00,-7.00,29.00,15.00,11.00,8.55,9.90,12000.00,11231.96,0.94,468.00,12.00,1945.00,0.00,0.00,0.47,1037.08,7.12
0.55,-77.00,-5.00,29.00,15.00,11.00,8.94,11.01,12000.00,10734.51,0.89,492.00,12.00,1945.00,0.00,0.00,0.49,1037.08,7.45
0.55,-79.00,-8.00,29.00,15.00,11.00,8.61,11.01,12000.00,11149.05,0.93,511.00,12.00,1945.00,0.00,0.00,0.51,1037.08,7.18
0.50,-77.00,-7.00,25.00,15.00,11.00,7.16,10.05,10000.00,11179.96,1.12,559.00,10.00,1945.00,0.00,0.00,0.56,1037.08,7.16
1.40,-77.00,-9.00,26.00,15.00,0.00,12.70,28.30,17000.00,10709.93,0.63,882.00,17.00,1945.00,0.00,0.00,0.88,1037.08,7.47
0.55,-69.00,-6.00,40.00,15.00,0.00,8.73,10.64,12000.00,10996.32,0.92,504.00,12.00,1945.00,0.00,0.00,0.50,1037.08,7.28
0.60,-85.00,-6.00,29.00,15.00,0.00,7.84,12.09,10000.00,10199.96,1.02,612.00,10.00,1945.00,0.00,0.00,0.61,1037.08,7.84
0.55,-94.00,-7.00,29.00,15.00,0.00,8.94,10.89,12000.00,10734.51,0.89,492.00,12.00,1945.00,0.00,0.00,0.49,1037.08,7.45
0.60,-93.00,-6.00,26.00,15.00,0.00,11.01,11.91,15000.00,10899.97,0.73,436.00,15.00,1945.00,0.00,0.00,0.44,1037.08,7.34
0.50,-94.00,-7.00,33.00,13.00,0.00,8.16,10.11,15000.00,14699.94,0.98,490.00,15.00,1945.00,0.00,0.00,0.49,1037.08,5.44
0.55,-93.00,-7.00,34.00,15.00,0.00,6.04,11.19,8000.00,10603.59,1.33,729.00,8.00,1945.00,0.00,0.00,0.73,1037.08,7.54
0.60,-91.00,-7.00,31.00,15.00,0.00,7.96,11.88,11000.00,11054.96,1.00,603.00,11.00,1945.00,0.00,0.00,0.60,1037.08,7.24
1.35,-89.00,-8.00,11.00,12.00,14.00,8.20,27.72,18000.00,17559.93,0.98,1317.00,18.00,1750.00,0.00,0.00,1.32,1037.08,3.04
5.60,-92.00,-8.00,24.00,4.00,10.00,10.30,115.03,100000.00,77678.20,0.78,4349.99,100.00,1750.00,0.00,0.00,4.35,1037.08,1.03
2.45,-88.00,-11.00,20.00,6.00,7.00,10.40,46.53,73000.00,56135.49,0.77,1884.01,73.00,1750.00,0.00,0.00,1.88,1037.08,1.43
6.00,-87.00,-8.00,8.00,11.00,5.00,20.23,121.42,50000.00,19774.96,0.40,2373.00,50.00,1750.00,0.00,0.00,2.37,1037.08,2.70
2.75,-86.00,-6.00,29.00,1.00,6.00,12.02,53.57,100000.00,66545.22,0.67,1830.00,100.00,1750.00,0.00,0.00,1.83,1037.08,0.80
0.95,-93.00,-5.00,24.00,13.00,6.00,10.11,17.85,19000.00,15039.97,0.79,752.00,19.00,1750.00,0.00,0.00,0.75,1037.08,3.55
