payload_mb,rsrp,rsrq,sinr,cqi,ta,dataRate_mbits,aoi_s,nPRBs,nPRBs_per_mb,duration_per_mb,nTTIs,nPRBs_perTTI,f,powerConsumption,txPower,duration,totalTime,spectral_efficiency
1.70,-95.00,-5.00,27.00,11.00,14.00,15.58,34.82,40000.00,20541.13,0.51,873.00,40.00,1750.00,0.00,0.00,0.87,678.02,2.60
1.80,-93.00,-7.00,14.00,15.00,14.00,19.89,35.92,27000.00,10859.95,0.40,724.00,27.00,1750.00,0.00,0.00,0.72,678.02,4.91
0.70,-85.00,-7.00,20.00,14.00,6.00,15.95,13.54,26000.00,13037.07,0.50,351.00,26.00,1750.00,0.00,0.00,0.35,678.02,4.09
0.65,-78.00,-6.00,31.00,15.00,4.00,8.10,13.32,11000.00,10864.57,0.99,642.00,11.00,1750.00,0.00,0.00,0.64,678.02,3.68
0.60,-83.00,-8.00,22.00,12.00,4.00,12.47,11.71,27000.00,17324.91,0.64,385.00,27.00,1750.00,0.00,0.00,0.38,678.02,2.31
0.60,-78.00,-5.00,25.00,15.00,2.00,12.83,11.99,17000.00,10596.60,0.62,374.00,17.00,1750.00,0.00,0.00,0.37,678.02,5.03
2.20,-102.00,-7.00,24.00,15.00,2.00,18.24,44.69,25000.00,10965.87,0.44,965.00,25.00,1750.00,0.00,0.00,0.97,678.02,4.86
0.50,-85.00,-5.00,39.00,15.00,10.00,13.38,9.25,18000.00,10763.94,0.60,299.00,18.00,1750.00,0.00,0.00,0.30,678.02,4.95
0.50,-90.00,-6.00,35.00,14.00,10.00,15.04,9.96,25000.00,13299.91,0.53,266.00,25.00,1750.00,0.00,0.00,0.27,678.02,4.01
0.50,-78.00,-7.00,36.00,15.00,10.00,9.32,10.16,13000.00,11153.96,0.86,429.00,13.00,1750.00,0.00,0.00,0.43,678.02,4.78
0.65,-71.00,-5.00,30.00,15.00,2.00,9.63,13.14,13000.00,10799.95,0.83,540.00,13.00,1750.00,0.00,0.00,0.54,678.02,4.94
0.50,-79.00,-6.00,31.00,15.00,2.00,9.66,9.86,13000.00,10763.96,0.83,414.00,13.00,1750.00,0.00,0.00,0.41,678.02,4.95
0.50,-69.00,-5.00,33.00,15.00,2.00,9.64,10.01,13000.00,10789.96,0.83,415.00,13.00,1750.00,0.00,0.00,0.42,678.02,4.94
1.20,-83.00,-5.00,23.00,13.00,7.00,14.88,24.19,27000.00,14512.42,0.54,645.00,27.00,1750.00,0.00,0.00,0.64,678.02,3.68
2.70,-79.00,-5.00,30.00,15.00,13.00,12.81,55.02,17000.00,10615.55,0.62,1686.00,17.00,1750.00,0.00,0.00,1.69,678.02,5.02
0.50,-76.00,-9.00,30.00,15.00,13.00,16.95,8.56,23000.00,10855.97,0.47,236.00,23.00,1750.00,0.00,0.00,0.24,678.02,4.91
0.90,-72.00,-5.00,31.00,15.00,1.00,15.89,18.22,22000.00,11073.29,0.50,453.00,22.00,1750.00,0.00,0.00,0.45,678.02,4.82
3.45,-79.00,-5.00,31.00,13.00,7.00,9.80,71.44,18000.00,14692.12,0.82,2816.00,18.00,1750.00,0.00,0.00,2.82,678.02,3.63
4.75,-93.00,-6.00,19.00,10.00,11.00,29.39,93.44,89000.00,24226.67,0.27,1293.00,89.00,1750.00,0.00,0.00,1.29,678.02,2.20
6.05,-86.00,-6.00,19.00,15.00,15.00,19.69,122.23,27000.00,10969.53,0.41,2458.00,27.00,1750.00,0.00,0.00,2.46,678.02,4.86
1.15,-83.00,-7.00,28.00,14.00,3.00,17.36,21.01,29000.00,13365.13,0.46,530.00,29.00,1750.00,0.00,0.00,0.53,678.02,3.99
0.65,-78.00,-7.00,25.00,11.00,3.00,10.40,13.00,26000.00,20000.00,0.77,500.00,26.00,1750.00,0.00,0.00,0.50,678.02,2.67
